"ROW_ID","ROW_VERSION","participant_id","dt_passive","cloud_cover_IQR","cloud_cover_mean","cloud_cover_median","cloud_cover_std","dew_point_IQR","dew_point_mean","dew_point_median","dew_point_std","humidity_IQR","humidity_mean","humidity_median","humidity_std","precip_sum","temp_IQR","temp_mean","temp_median","temp_std"
"98148","72","EN00477","2017-01-20","0","0.9","1","0.21","3.18","45.62","45.12","2.48","0.06","0.95","0.97","0.04","0.01","4.08","47","45.64","3.28"
"98149","72","EN00477","2017-01-21","0.57","0.72","1","0.39","5.83","41.32","41.87","2.65","0.12","0.87","0.92","0.13","0.02","9.27","45.25","46.56","5.81"
"98150","72","EN00477","2017-01-22","0","0.97","1","0.08","8.53","37.96","34.68","4.69","0.06","0.9","0.88","0.04","0.03","6.63","40.61","38.55","3.9"
"98151","72","EN00477","2017-01-23","0.87","0.35","0.05","0.43","3.53","31.6","31.66","2.24","0.06","0.91","0.93","0.07","0","5.31","34.11","33.7","4.05"
"98152","72","EN00477","2017-01-24","0.35","0.25","0.19","0.28","10.68","35.56","36.1","5.01","0.21","0.82","0.86","0.13","0","17.63","41.23","41.36","9.29"
"98153","72","EN00477","2017-01-25","0","0.96","1","0.16","5.8","27.98","26.19","4.36","0.11","0.77","0.76","0.07","0","2.08","34.59","34.63","2.74"
"98154","72","EN00477","2017-01-26","0","0","0","0","0.11","20.3","20.24","0.06","0","0.78","0.78","0","0","0.13","26.14","26.07","0.06"
"98155","72","EN00477","2017-01-27","0.09","0.13","0","0.26","2.01","19.85","19.45","1.87","0.33","0.6","0.6","0.17","0","12.86","33.19","34.7","7.34"
"98156","72","EN00477","2017-01-29","0.77","0.5","0.51","0.37","3.12","31.18","31.33","2.13","0.12","0.71","0.77","0.1","0","9.72","40.22","39.19","5.37"
"98157","72","EN00477","2017-01-30","0","0","0","0","2.56","29.56","30.13","2.86","0.53","0.62","0.55","0.26","0","21.13","44.19","47.63","11.69"
"98158","72","EN00477","2017-01-31","0","0","0","0","0.07","29.78","29.74","0.04","0.03","0.68","0.66","0.01","0","1.19","39.8","39.2","0.59"
"98159","72","EN00477","2017-02-01","0","0","0","0","4.2","25.21","25.67","2.43","0.11","0.64","0.66","0.07","0","3.56","36.43","36.51","2.88"
"98160","72","EN00477","2017-02-03","0","0","0","0","0.12","11.75","11.69","0.06","0","0.59","0.59","0","0","0.07","23.88","23.85","0.04"
"98161","72","EN00477","2017-02-04","0.02","0.22","0","0.39","11.59","20.95","23.11","6.38","0.11","0.56","0.57","0.08","0","14.79","35.32","38.09","7.61"
"98162","72","EN00477","2017-02-05","0","0","0","0","1.21","29.13","29.58","1.4","0.24","0.69","0.72","0.15","0","9.7","39.26","38.26","6.97"
"98163","72","EN00477","2017-02-06","0.63","0.7","0.83","0.34","20.33","43.77","48.16","10.02","0.07","0.87","0.86","0.05","0","16.83","47.38","51.36","8.95"
"98164","72","EN00477","2017-02-07","0.85","0.36","0.09","0.41","13.21","36.6","41.96","8.28","0.2","0.84","0.89","0.11","0","5.6","41.16","43.4","6.13"
"98165","72","EN00477","2017-02-08","0.83","0.51","0.48","0.42","3.72","17.21","18.03","3.66","0.11","0.71","0.73","0.06","0","1.47","25.21","25.99","2.57"
"98166","72","EN00477","2017-02-09","0","0.02","0","0.06","7.17","11.23","10.68","3.78","0.16","0.56","0.58","0.1","0","13.4","25.1","27.91","7.48"
"98167","72","EN00477","2017-02-10","0","0","0","0","7.99","33.65","35.7","6.64","0.21","0.51","0.55","0.12","0","20.64","51.86","57.73","11.96"
"98168","72","EN00478","2016-11-11","0","0.03","0","0.09","1.71","29.01","28.79","1.25","0.18","0.33","0.35","0.11","0","17.79","59.45","58.42","9.43"
"98169","72","EN00478","2016-11-12","0.24","0.25","0.28","0.21","3.39","45.42","45.38","2","0.17","0.43","0.46","0.1","0","14.84","69.71","69.73","8.26"
"98170","72","EN00478","2016-11-13","0.04","0.08","0","0.16","2.17","44.26","44.72","1.62","0.28","0.41","0.44","0.14","0","18.22","71.54","68.93","10.46"
"98171","72","EN00478","2016-11-14","0","0.01","0","0.05","8.565","46.45","46.93","4.33","0.155","0.45","0.49","0.12","0","15.51","69.585","66.21","8.665"
"98172","72","EN00478","2016-11-15","0.3","0.28","0.27","0.22","7.04","53.55","54.65","3.41","0.1","0.68","0.71","0.1","0","9.54","64.68","63.22","6.69"
"98173","72","EN00478","2016-11-16","0.51","0.53","0.58","0.28","2.75","55.85","55.68","1.57","0.13","0.78","0.8","0.07","0","7.62","62.79","61.74","3.92"
"98174","72","EN00478","2016-11-17","0.07","0.09","0","0.19","5.915","17.4","16.96","4.19","0.18","0.275","0.275","0.105","0","5.515","49.76","49.01","3.925"
"98175","72","EN00478","2016-11-18","0","0.05","0","0.14","1.76","16.62","16.88","1.28","0.24","0.55","0.48","0.12","0.01","11.64","31.76","35.16","6.53"
"98176","72","EN00478","2016-11-19","0","0.05","0","0.13","1.1","17.24","17.01","1.26","0.17","0.3","0.26","0.08","0","16.65","47.99","51.59","8.27"
"98177","72","EN00478","2016-11-20","0.815","0.455","0.595","0.385","10.995","22.515","21.195","7.095","0.085","0.355","0.3","0.135","0","7.445","50.045","49.035","4.23"
"98178","72","EN00478","2016-11-21","0.01","0.975","1","0.07","1.395","34.845","34.9","1.025","0.04","0.835","0.845","0.05","0.255","2.67","39.105","39.49","2.17"
"98179","72","EN00478","2016-11-22","0.33","0.34","0.2","0.37","2.66","29.24","29.11","2.1","0.14","0.7","0.71","0.1","0.01","5.5","38.32","37.44","3.52"
"98180","72","EN00478","2016-11-23","0.9","0.56","0.71","0.4","3.35","23.76","23.91","2.09","0.14","0.68","0.66","0.13","0.01","8.14","33.69","31.44","5.36"
"98181","72","EN00478","2016-11-24","0.195","0.15","0.045","0.21","3.8","23.205","23.38","2.215","0.21","0.69","0.695","0.105","0.09","4.805","32.53","33.005","3.77"
"98182","72","EN00478","2016-11-25","0.08","0.105","0","0.205","0.995","17.575","17.81","0.97","0.165","0.405","0.355","0.095","0.015","11.18","40.625","42.45","6.04"
"98183","72","EN00478","2016-11-26","0.465","0.285","0.095","0.36","5.165","17.995","17.685","3.145","0.05","0.335","0.35","0.05","0","7.03","45.105","45.585","4.4"
"98184","72","EN00478","2016-11-27","0.165","0.9","0.975","0.135","1.3","27.87","28.18","1.665","0.065","0.69","0.705","0.065","0.025","2.48","37.305","36.71","2.24"
"98185","72","EN00478","2016-11-28","0.19","0.88","1","0.17","1.49","25.4","25.37","1.36","0.07","0.82","0.84","0.04","0.03","2.1","30.2","30.51","1.36"
"98186","72","EN00478","2016-11-29","0.1","0.775","0.76","0.165","2.61","20.71","20.94","2.03","0.08","0.695","0.685","0.06","0.06","4.45","29.585","29.305","2.84"
"98187","72","EN00478","2016-11-30","0","0.05","0","0.14","2.675","16.66","17.42","1.785","0.19","0.445","0.48","0.11","0","12.34","40.91","37.84","7.5"
"98188","72","EN00478","2016-12-01","0.2","0.21","0.18","0.19","5.86","45.1","46.5","3.06","0.14","0.68","0.72","0.1","0","10.5","55.99","55.23","5.99"
"98189","72","EN00478","2016-12-02","0.01","0.015","0","0.035","14.685","25.65","22.02","8.865","0.27","0.35","0.21","0.165","0","9.095","57.07","56.63","5.01"
"98190","72","EN00478","2016-12-03","0","0.05","0","0.11","15.53","20.03","18.74","7.19","0.15","0.24","0.18","0.09","0","9.2","58.53","56.42","5.67"
"98191","72","EN00478","2016-12-04","0.07","0.04","0","0.06","12.2","34.34","34.54","6.15","0.13","0.44","0.46","0.1","0","16.09","57.14","57.02","9.3"
"98192","72","EN00478","2016-12-05","0.24","0.16","0.1","0.175","2.06","16.765","16.77","1.605","0.09","0.315","0.345","0.075","0","10.935","47.85","46.735","6.24"
"98193","72","EN00478","2016-12-06","0.11","0.21","0","0.31","3.51","12.28","11.86","2.5","0.32","0.55","0.61","0.18","0","16.18","24.11","23.36","9.14"
"98194","72","EN00478","2016-12-07","0.42","0.28","0.22","0.31","6.61","11.94","12.86","3.7","0.14","0.7","0.67","0.1","0","4.76","20.44","21.27","3.27"
"98195","72","EN00478","2016-12-08","0.245","0.87","0.985","0.165","6.465","20.225","18.635","3.34","0.04","0.68","0.68","0.04","0","5.535","29.42","30.375","2.945"
"98196","72","EN00478","2016-12-09","0.25","0.78","1","0.33","3.385","28.81","28.905","2.24","0.14","0.615","0.635","0.085","0.01","5.07","41.185","41.555","3.25"
"98197","72","EN00478","2016-12-10","0.105","0.865","1","0.23","7.175","31.925","33.655","3.965","0.245","0.645","0.675","0.145","0.29","3.93","43.69","45.18","3.575"
"98198","72","EN00478","2016-12-11","0.455","0.61","0.66","0.325","6.145","27.24","27.76","3.255","0.22","0.705","0.675","0.13","0.045","2.745","36.265","35.515","2.21"
"98199","72","EN00478","2016-12-12","0","0","0","0","7.88","19.45","21.77","3.99","0.09","0.73","0.75","0.1","0","2.87","27.13","27.8","3.44"
"98200","72","EN00478","2016-12-13","0.8","0.61","0.75","0.4","6.11","18.5","18.22","4.21","0.09","0.6","0.61","0.07","0","8.09","31.16","33.62","4.48"
"98201","72","EN00478","2016-12-14","0.15","0.865","1","0.18","4.57","29.01","29.26","2.76","0.09","0.75","0.76","0.06","0.005","4.695","36.26","36.675","2.895"
"98202","72","EN00478","2016-12-15","1","0.67","1","0.45","5.97","30.96","30.19","3.48","0.15","0.61","0.63","0.11","0","2.79","44.12","43.92","2.39"
"98203","72","EN00478","2016-12-16","0.19","0.93","1","0.1","7.12","31.695","34.4","5","0.08","0.735","0.7","0.085","0.21","11.245","39.585","43.765","6.64"
"98204","72","EN00478","2016-12-17","0.135","0.55","0.615","0.13","2.155","7.97","7.565","1.81","0.04","0.705","0.715","0.03","0.005","1.25","16.085","16.245","1.495"
"98205","72","EN00478","2016-12-18","0","0.05","0","0.12","2.99","2.28","1.78","1.94","0.11","0.59","0.6","0.08","0","6.08","14.04","13.94","4.18"
"98206","72","EN00478","2016-12-19","0.33","0.485","0.495","0.17","5.525","11.495","11.39","3.19","0.045","0.595","0.6","0.035","0","6.52","23.895","25.615","3.19"
"98207","72","EN00478","2016-12-20","0.265","0.74","0.725","0.16","2.8","18.935","19.24","1.52","0.055","0.575","0.58","0.04","0.005","5.595","32.285","33.27","2.9"
"98208","72","EN00478","2016-12-21","0.21","0.78","0.96","0.31","2.94","23.37","23.65","1.96","0.06","0.79","0.79","0.06","0.01","2.16","28.59","29.41","1.66"
"98209","72","EN00478","2016-12-22","0.335","0.57","0.635","0.25","1.81","22.98","23.32","1.015","0.06","0.735","0.75","0.04","0","3.22","30.55","30.335","2.13"
"98210","72","EN00478","2016-12-23","0.365","0.74","0.79","0.275","5.135","25.705","26.525","2.6","0.12","0.695","0.695","0.07","0.025","9.55","34.66","37.815","4.69"
"98211","72","EN00478","2016-12-24","0.08","0.935","0.97","0.095","3.255","30.015","31.04","2.05","0.19","0.705","0.685","0.095","0.125","2.68","38.985","39.04","2.94"
"98212","72","EN00478","2016-12-25","0.07","0.95","1","0.07","3.03","19.45","19.35","3.24","0.04","0.84","0.83","0.03","0.01","1.84","23.57","23.76","2.77"
"98213","72","EN00478","2016-12-26","0.12","0.23","0.15","0.34","5.14","9.975","9.99","3.04","0.04","0.74","0.74","0.035","0","6.93","16.88","16.855","4.315"
"98214","72","EN00478","2016-12-27","0.25","0.84","1","0.25","9.15","17.52","17.37","5.01","0.05","0.76","0.76","0.05","0.02","8.41","24.14","22.52","5.62"
"98215","72","EN00478","2016-12-28","0.67","0.42","0.34","0.39","2.745","18.735","19.565","2.83","0.07","0.755","0.77","0.06","0","4.07","24.575","24.945","4.27"
"98216","72","EN00478","2016-12-29","0","0","0","0","4.5","16.18","16.28","2.7","0.08","0.67","0.7","0.06","0.01","7.49","25.88","24.68","4.95"
"98217","72","EN00478","2016-12-30","0.67","0.43","0.42","0.33","3.735","16.145","16.37","2.255","0.06","0.66","0.68","0.06","0","6.015","26.125","24.59","4.305"
"98218","72","EN00478","2016-12-31","0","0.98","0.98","0","0","15.36","15.36","0","0","0.73","0.73","0","0","0","22.53","22.53","0"
"98219","72","EN00478","2017-01-01","0.19","0.76","0.88","0.29","6.37","18.49","20.44","3.36","0.04","0.77","0.8","0.05","0","7.54","24.65","25.84","4.69"
"98220","72","EN00478","2017-01-02","0.055","0.96","1","0.075","1.28","20.82","20.99","1.38","0.045","0.795","0.805","0.03","0.035","2.755","26.39","26.24","2.01"
"98221","72","EN00478","2017-01-03","0.275","0.86","1","0.175","3.135","21.205","21.955","1.82","0.08","0.76","0.755","0.045","0.025","5.715","27.845","28.665","3.275"
"98222","72","EN00478","2017-01-04","0","0.99","1","0.025","0.96","24.9","25.135","1.11","0.025","0.765","0.755","0.025","0.035","1.615","31.555","32.435","1.74"
"98223","72","EN00478","2017-01-05","0.13","0.875","1","0.24","6.365","8.895","8.975","6.26","0.055","0.765","0.76","0.04","0.01","5.21","15.21","15.57","5.37"
"98224","72","EN00478","2017-01-06","0","0.02","0","0.09","8.775","-1.97","-1.73","4.995","0.105","0.665","0.68","0.065","0.035","11.505","7.205","7.105","7.23"
"98225","72","EN00478","2017-01-07","0.81","0.67","1","0.43","5.72","11.27","11.82","3.51","0.05","0.61","0.59","0.04","0","5.96","24.53","26.3","3.69"
"98226","72","EN00478","2017-01-08","0.56","0.73","1","0.41","4.13","31.27","32.72","2.94","0.08","0.75","0.75","0.07","0.03","6.46","37.87","39.47","4.18"
"98227","72","EN00478","2017-01-09","0.12","0.86","0.85","0.1","3.03","32.16","32.88","2.17","0.1","0.68","0.69","0.09","0.1","8.1","42.23","43.54","4.92"
"98228","72","EN00478","2017-01-10","0.085","0.955","1","0.065","2.265","39.425","38.89","1.44","0.04","0.755","0.745","0.035","0.715","3.19","46.565","46.825","2.22"
"98229","72","EN00478","2017-01-11","0.18","0.9","0.94","0.105","2.55","28.91","29.2","1.96","0.16","0.675","0.67","0.09","0.09","3.945","38.915","39.93","2.515"
"98230","72","EN00478","2017-01-12","0.16","0.91","1","0.11","0.78","28.93","28.59","0.8","0.02","0.88","0.88","0.01","0.07","0.73","32.07","31.77","0.85"
"98231","72","EN00478","2017-01-13","0.15","0.81","1","0.15","2.07","38.46","38.24","1.46","0.1","0.86","0.89","0.07","0.02","3.6","43.42","42.58","2.28"
"98232","72","EN00478","2017-01-14","0.08","0.12","0.02","0.2","2.13","46.55","47.16","1.42","0.26","0.71","0.77","0.14","0","13.03","56.27","55.18","6.76"
"98233","72","EN00478","2017-01-15","0.48","0.45","0.49","0.28","4.93","48.68","49.71","2.39","0.1","0.79","0.82","0.07","0","7.6","55.25","55.12","4.39"
"98234","72","EN00478","2017-01-16","0.13","0.12","0","0.24","2.64","46.17","45.65","2.22","0.18","0.73","0.75","0.11","0","9.04","55.32","52.94","5.39"
"98235","72","EN00478","2017-01-17","0","0","0","0","3.63","20.41","19.96","2.44","0.17","0.53","0.58","0.11","0","10.66","42.73","41.1","6.87"
"98236","72","EN00478","2017-01-18","0.075","0.105","0","0.225","5.755","18.365","19.835","3.305","0.19","0.71","0.735","0.095","0","12.09","26.76","28.62","6.52"
"98237","72","EN00478","2017-01-19","0.16","0.89","1","0.23","3.34","27.08","28.55","4.12","0.08","0.81","0.86","0.11","0.08","1.51","32.44","32.04","1.29"
"98238","72","EN00478","2017-01-20","0","1","1","0","0","27.59","27.59","0","0","0.81","0.81","0","0","0","32.77","32.77","0"
"98239","72","EN00478","2017-01-21","0.045","0.965","1","0.075","3.215","27.04","28.175","2.13","0.09","0.835","0.835","0.05","0.105","1.28","31.505","31.805","1.42"
"98240","72","EN00478","2017-01-22","0.37","0.73","0.84","0.32","6.58","22.81","21.2","3.51","0.06","0.74","0.76","0.07","0.03","7.13","30.26","31.81","3.54"
"98241","72","EN00478","2017-01-23","0","0.84","0.84","0","0","23.82","23.82","0","0","0.83","0.83","0","0","0","28.31","28.31","0"
"98242","72","EN00478","2017-01-24","0.08","0.91","0.92","0.115","1.83","19.845","19.44","1.485","0.05","0.72","0.715","0.04","0.015","2.275","27.76","27.56","1.51"
"98243","72","EN00478","2017-01-26","0.06","0.93","1","0.15","1.69","15.69","15.5","1.82","0.08","0.73","0.72","0.05","0.01","4.33","23.03","21.99","2.7"
"98244","72","EN00478","2017-01-27","0","0","0","0","0","9","9","0","0","0.69","0.69","0","0","0","17.33","17.33","0"
"98245","72","EN00478","2017-01-28","0.075","0.055","0.025","0.07","2.595","10.515","10.735","1.34","0.035","0.68","0.695","0.025","0","3.895","19.485","19.15","2.26"
"98246","72","EN00478","2017-01-29","0.18","0.14","0.12","0.19","4.74","11.75","11.99","2.55","0.09","0.68","0.71","0.06","0","7.58","20.67","19.92","4.78"
"98247","72","EN00478","2017-01-30","0.66","0.32","0.29","0.3","4.46","13.96","14.2","2.48","0.07","0.7","0.74","0.08","0","7.68","22.58","21.5","5.17"
"98248","72","EN00478","2017-01-31","0.38","0.68","0.77","0.3","6.24","16.39","17.99","3.11","0.1","0.66","0.65","0.07","0","10.6","26.39","29.58","5.57"
"98249","72","EN00478","2017-02-01","0.255","0.195","0.195","0.145","1.48","21.73","21.77","0.79","0.055","0.605","0.625","0.035","0.005","3.16","33.995","33.675","1.825"
"98250","72","EN00478","2017-02-02","0.25","0.8","0.97","0.28","4.32","26.46","27.6","2.46","0.02","0.68","0.67","0.03","0","5.26","36.16","36.52","2.73"
"98251","72","EN00478","2017-02-04","0","0.685","0.685","0","0","30.625","30.625","0","0","0.615","0.615","0","0","0","43.09","43.09","0"
"98252","72","EN00478","2017-02-05","0.36","0.4","0.31","0.29","1.6","30.23","30.6","1.22","0.14","0.56","0.52","0.08","0","6.29","47.25","47.97","3.57"
"98253","72","EN00478","2017-02-06","0","0.99","1","0.02","1.27","52.04","51.88","0.83","0.04","0.86","0.87","0.03","0.68","2.02","56.08","55.55","1.44"
"98254","72","EN00478","2017-02-07","0.04","0.97","1","0.05","2.01","56.3","56.62","1.56","0.01","0.88","0.88","0.01","1.08","2.37","59.91","60.35","1.75"
"98255","72","EN00478","2017-02-08","0.325","0.82","0.905","0.205","2.325","57.79","57.525","1.3","0.07","0.88","0.89","0.045","0.16","4.695","61.545","61.19","2.805"
"98256","72","EN00478","2017-02-09","0.71","0.56","0.45","0.33","2.64","57.37","56.88","1.62","0.1","0.86","0.89","0.09","0","6.36","61.75","59.86","4.48"
"98257","72","EN00478","2017-02-10","0.02","0.01","0","0.01","4.51","54.46","54.02","2.935","0.075","0.565","0.565","0.05","0","6.435","70.76","69.69","3.08"
"98258","72","EN00478","2017-02-11","0.69","0.47","0.24","0.36","3.98","57.03","59","2.46","0.08","0.59","0.61","0.07","0.01","6.44","71.71","71.1","3.73"
"98259","72","EN00478","2017-02-12","0.57","0.3","0.155","0.295","4.11","56.65","57.49","3.615","0.175","0.565","0.575","0.11","0.05","10.18","73.785","72.44","4.845"
"98260","72","EN00478","2017-02-13","0.06","0.065","0.04","0.07","2.555","46.815","47.09","1.62","0.115","0.51","0.53","0.065","0","6.085","66.43","65.795","3.755"
"98261","72","EN00478","2017-02-14","0.31","0.16","0.07","0.2","4.22","50.76","51.84","2.22","0.14","0.75","0.78","0.09","0","9.23","58.94","57.05","5.27"
"98262","72","EN00478","2017-02-15","0.41","0.33","0.31","0.29","1.54","49.93","50.15","1.37","0.33","0.7","0.75","0.19","0","15.08","61.27","59.24","8.71"
"98263","72","EN00478","2017-02-16","0.51","0.48","0.42","0.32","4.56","50.76","52.19","2.67","0.12","0.75","0.78","0.08","0","9.55","58.85","58.81","4.92"
"98264","72","EN00478","2017-02-18","0.15","0.92","0.98","0.12","0.64","33.19","33.21","0.42","0.07","0.54","0.56","0.05","0","3.98","49.57","48.97","2.48"
"98265","72","EN00478","2017-02-19","0.52","0.74","0.84","0.31","3.66","35.21","35.2","1.89","0.08","0.72","0.74","0.05","0.11","1.78","43.58","44.41","2.13"
"98266","72","EN00478","2017-02-20","0.24","0.7","0.74","0.2","2","33.22","32.65","1.85","0.14","0.6","0.62","0.09","0","8.58","46.77","48.83","4.15"
"98267","72","EN00478","2017-02-21","0.36","0.57","0.6","0.31","3.51","33.99","34.94","2.14","0.15","0.6","0.6","0.16","0.12","4.56","48.31","49.63","7.84"
"98268","72","EN00478","2017-02-22","0","0.94","1","0.14","1.66","28.9","29.81","2.42","0.07","0.86","0.86","0.04","0.14","2.16","32.71","32.65","2.51"
"98269","72","EN00478","2017-02-23","0","0.98","1","0.04","1.79","22.58","22.28","1.28","0.06","0.79","0.8","0.04","0.04","1.95","27.08","28.04","1.55"
"98270","72","EN00478","2017-02-24","0.27","0.85","0.875","0.145","1.225","14.355","14.17","1.32","0.105","0.82","0.85","0.06","0.06","2.51","18.945","18.585","1.865"
"98271","72","EN00478","2017-02-25","0.465","0.605","0.75","0.305","3.745","9.645","9.935","2.255","0.075","0.73","0.73","0.05","0.005","5.885","17.465","17.295","3.22"
"98272","72","EN00478","2017-02-26","0.46","0.39","0.34","0.34","7.24","13.49","13.67","3.8","0.19","0.56","0.52","0.11","0.01","16.75","27.45","32.83","8.03"
"98273","72","EN00478","2017-02-27","0.16","0.44","0.44","0.18","3.89","22.92","22.61","2.28","0.07","0.73","0.75","0.1","0.03","2.5","30.54","30.41","3.89"
"98274","72","EN00478","2017-02-28","0.08","0.04","0.01","0.05","2.93","36.07","35.66","1.87","0.24","0.67","0.75","0.15","0","12.36","47.3","46.48","7.14"
